2024-01-08,2024-10-19T10:28:14.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.347807,-99.023494
2024-01-08,2024-10-19T09:28:39.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:29:28.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,AZCAPOTZALCO,Industrial Vallejo,19.490386255281,-99.160455649951
2024-01-08,2024-10-19T10:29:29.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Polvorilla,19.3233843,-99.049233
2024-01-08,2024-10-19T09:29:15.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:29:59.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Unidad Santa Cruz Meyehualco,19.3472164,-99.047318
2024-01-08,2024-10-19T09:29:49.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:31:28.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Justo Sierra,19.361258,-99.134755
2024-01-08,2024-10-19T09:31:14.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T09:32:31.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:33:57.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.3250833,-99.047879
2024-01-08,2024-10-19T10:34:26.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Banjidal,19.3639882,-99.136728
2024-01-08,2024-10-19T10:34:37.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.3179909,-99.049568
2024-01-08,2024-10-19T10:35:02.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Unidad Santa Cruz Meyehualco,19.3478214,-99.047408
2024-01-08,2024-10-19T10:36:04.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Desarrollo Urbano Quetzalcoatl,19.322061,-99.045747
2024-01-08,2024-10-19T10:36:17.000-06:00,FUGA DE AGUA,FEMENINO,,CERRADO,CUAUHTEMOC,Obrera,19.418372853654,-99.136314649768
2024-01-08,2024-10-19T09:35:44.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:36:37.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Carlos Hank Gonzalez,19.3284511,-99.051734
2024-01-08,2024-10-19T10:37:21.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.3176475,-99.048706
2024-01-08,2024-10-19T09:37:04.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:37:58.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.3494496,-99.020616
2024-01-08,2024-10-19T10:38:15.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.324349,-99.047895
2024-01-08,2024-10-19T10:40:00.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.3176344,-99.049061
2024-01-08,2024-10-19T10:40:55.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.3245571,-99.0475169
2024-01-08,2024-10-19T10:41:06.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.3490696,-99.02094
2024-01-08,2024-10-19T09:40:55.000-06:00,FUGA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T09:41:06.000-06:00,SOLICITUD/SEGURO DE DESEMPLEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T09:42:08.000-06:00,VERIFICACIÓN ADMINISTRATIVA,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T09:42:31.000-06:00,QUEJA FUNCIONARIO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T09:42:44.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:43:34.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.3174944,-99.0488944
2024-01-08,2024-10-19T09:43:14.000-06:00,SOLICITUD/SEGURO DE DESEMPLEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:43:57.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.3248585,-99.048173
2024-01-08,2024-10-19T09:43:38.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:44:41.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,El Retoño,19.3715208,-99.1252812
2024-01-08,2024-10-19T09:44:23.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T09:45:38.000-06:00,SOLICITUD/SEGURO DE DESEMPLEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:47:35.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,San Andres Tetepilco,19.3717085,-99.1297962
2024-01-08,2024-10-19T10:47:56.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Desarrollo Urbano Quetzalcoatl,19.3267851,-99.046407
2024-01-08,2024-10-19T10:48:04.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.3491736,-99.020566
2024-01-08,2024-10-19T09:47:52.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T09:48:25.000-06:00,ASESORÍA JURÍDICA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:49:16.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Buenavista,19.3325937,-99.0333181
2024-01-08,2024-10-19T10:50:56.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.348502,-99.019849
2024-01-08,2024-10-19T10:51:32.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,El Retoño,19.3727917,-99.123752
2024-01-08,2024-10-19T10:52:43.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.3515659,-99.023049
2024-01-08,2024-10-19T09:52:46.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:54:54.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Los Angeles,19.3472426,-99.073771
2024-01-08,2024-10-19T10:56:54.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.313093,-99.056289
2024-01-08,2024-10-19T09:57:01.000-06:00,DESAZOLVE,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:58:28.000-06:00,FUGA DE AGUA,FEMENINO,,CERRADO,XOCHIMILCO,Barrio 18,19.281844061074,-99.11230693431
2024-01-08,2024-10-19T09:58:16.000-06:00,BACHEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T09:59:41.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:00:23.000-06:00,ALUMBRADO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T09:59:54.000-06:00,FUGA DE AGUA,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:00:57.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,MILPA ALTA,Pueblo San Bartolome Xicomulco,19.203238299469,-99.072101311984
2024-01-08,2024-10-19T10:01:37.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:02:33.000-06:00,FALTA DE AGUA,FEMENINO,,AUTORIDAD RESPONSABLE,CUAUHTEMOC,Centro,19.438467572445,-99.129792105107
2024-01-08,2024-10-19T10:02:37.000-06:00,DESAZOLVE,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:09:07.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:09:30.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:10:24.000-06:00,VEHÍCULO ABANDONADO / CHATARRIZACIÓN,FEMENINO,,CERRADO,CUAUHTEMOC,Santa Maria Insurgentes,19.462880474214,-99.145307550632
2024-01-08,2024-10-19T10:10:14.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:10:49.000-06:00,MANTENIMIENTO PARQUE / AREA VERDE,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:12:38.000-06:00,FUGA DE AGUA,FEMENINO,,AUTORIDAD RESPONSABLE,ALVARO OBREGON,Pueblo Santa Lucia Chantepec,19.359310005285,-99.239960227455
2024-01-08,2024-10-19T11:12:40.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Nueva Rosita,19.3776205,-99.1077457
2024-01-08,2024-10-19T11:13:57.000-06:00,BECAS,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:15:04.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:15:17.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:16:39.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:17:28.000-06:00,LIMPIEZA VIA PUBLICA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:18:36.000-06:00,DESAZOLVE,FEMENINO,,CERRADO,GUSTAVO A. MADERO,Lindavista Sur,19.49198663383,-99.134353662982
2024-01-08,2024-10-19T10:18:15.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:19:16.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:21:36.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:22:59.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:25:03.000-06:00,"RETIRO CASCAJO, ESCOMBRO, AZOLVE, RAMAS",FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:25:49.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,GUSTAVO A. MADERO,San Juan De Aragon Vi Seccion,19.469118675297,-99.068320219363
2024-01-08,2024-10-19T10:25:20.000-06:00,DESAZOLVE,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:26:10.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,El Sifon,19.3725703,-99.113238
2024-01-08,2024-10-19T10:26:02.000-06:00,SOLICITUD DE CONCERTACIÓN VECINAL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:26:22.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:26:46.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:27:39.000-06:00,BACHEO,FEMENINO,,CERRADO,MIGUEL HIDALGO,Lomas De Chapultepec Iii Seccion,19.431046953418,-99.208925834891
2024-01-08,2024-10-19T10:27:20.000-06:00,DESAZOLVE,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:28:25.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:28:55.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:32:05.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:32:42.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Barrio San Antonio,19.3079699,-99.0694272
2024-01-08,2024-10-19T10:33:11.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:33:49.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Prado Churubusco,19.357765,-99.124644
2024-01-08,2024-10-19T10:33:20.000-06:00,"RETIRO CASCAJO, ESCOMBRO, AZOLVE, RAMAS",FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:34:41.000-06:00,"RETIRO CASCAJO, ESCOMBRO, AZOLVE, RAMAS",FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:34:46.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:35:04.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:36:06.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:36:46.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,San Juan Xalpa,19.3328823,-99.0820267
2024-01-08,2024-10-19T11:37:16.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,TLALPAN,La Palma,19.25020711578,-99.15752037215
2024-01-08,2024-10-19T11:38:23.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Campestre Potrero,19.326387,-98.979428
2024-01-08,2024-10-19T11:38:51.000-06:00,OTRO,FEMENINO,,CERRADO,GUSTAVO A. MADERO,Emiliano Zapata,19.461983209748,-99.117491713123
2024-01-08,2024-10-19T10:39:32.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:40:34.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Magdalena Atlazolpa,19.3777118,-99.112019
2024-01-08,2024-10-19T10:40:46.000-06:00,BARBECHO / CHAPONEO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:40:50.000-06:00,QUEJA DE TRANSPORTE PUBLICO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:41:49.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Leyes De Reforma 3a Seccion,19.3777968,-99.061946
2024-01-08,2024-10-19T11:42:41.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,AZCAPOTZALCO,Pueblo San Martin Xochinahuac,19.507624866504,-99.191904970294
2024-01-08,2024-10-19T10:43:14.000-06:00,RECOLECCIÓN BASURA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:59:17.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:43:45.000-06:00,ASISTENCIA SOCIAL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:43:55.000-06:00,BARBECHO / CHAPONEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:47:13.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Granjas De San Antonio,19.365151,-99.1048509
2024-01-08,2024-10-19T11:48:07.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Apatlaco,19.3801477,-99.1174376
2024-01-08,2024-10-19T11:48:11.000-06:00,QUEJA FUNCIONARIO,FEMENINO,,CERRADO,ALVARO OBREGON,Campestre,19.358203492402,-99.189746676624
2024-01-08,2024-10-19T10:48:02.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:48:11.000-06:00,VERIFICACIÓN ADMINISTRATIVA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:48:56.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Apatlaco,19.3795233,-99.11628
2024-01-08,2024-10-19T10:48:20.000-06:00,MANTENIMIENTO DE COLADERA / ALCANTARILLA,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:49:30.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,19.216560609671,-99.042356114673
2024-01-08,2024-10-19T10:49:01.000-06:00,PROTECCION CIVIL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:49:16.000-06:00,VEHÍCULO ABANDONADO / CHATARRIZACIÓN,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:50:11.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Ampliacion El Triunfo,19.377091,-99.113989
2024-01-08,2024-10-19T10:49:43.000-06:00,RECOLECCIÓN BASURA,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:51:04.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Barrio San Antonio,19.3080599,-99.0699682
2024-01-08,2024-10-19T11:51:26.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,AUTORIDAD RESPONSABLE,COYOACAN,Culhuacan Ctm Seccion Viii,19.315134475704,-99.105760578232
2024-01-08,2024-10-19T10:50:55.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:52:13.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Ampliacion El Triunfo,19.3768553,-99.118079
2024-01-08,2024-10-19T11:53:01.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,MILPA ALTA,NA,19.197510527194,-99.058673522205
2024-01-08,2024-10-19T11:53:13.000-06:00,PAVIMENTACION,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T10:54:17.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:55:07.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T10:55:29.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:56:19.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,19.196808414812,-99.062362326465
2024-01-08,2024-10-19T10:55:43.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:57:04.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.318302,-99.049619
2024-01-08,2024-10-19T11:57:24.000-06:00,VERIFICACIÓN ADMINISTRATIVA,FEMENINO,,AUTORIDAD RESPONSABLE,CUAUHTEMOC,Santa Maria Insurgentes,19.462831759031,-99.145590030463
2024-01-08,2024-10-19T12:01:11.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,19.449429,
2024-01-08,2024-10-19T12:01:21.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,19.168025426478,-98.986211877475
2024-01-08,2024-10-19T11:00:59.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:01:07.000-06:00,SOLICITUD EVALUACIÓN DE RIESGO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:01:17.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:01:17.000-06:00,QUEJA DE TRANSPORTE PUBLICO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:02:33.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:03:14.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Buenavista,19.3256539,-99.027089
2024-01-08,2024-10-19T11:02:43.000-06:00,BACHEO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:03:05.000-06:00,QUEJA FUNCIONARIO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:03:49.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:04:39.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Buenavista,19.326186,-99.027024
2024-01-08,2024-10-19T11:05:27.000-06:00,BACHEO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:06:32.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:07:27.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Xalpa,19.331185,-99.014765
2024-01-08,2024-10-19T12:07:38.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.32492,-99.048275
2024-01-08,2024-10-19T12:08:56.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,COYOACAN,Culhuacan Ctm Seccion Ix-A,19.314973872446,-99.106169773564
2024-01-08,2024-10-19T11:08:24.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:09:26.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:12:36.000-06:00,VERIFICACIÓN ADMINISTRATIVA,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:12:40.000-06:00,PAVIMENTACION,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:13:37.000-06:00,SOLICITUD EVALUACIÓN DE RIESGO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:15:18.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,GUSTAVO A. MADERO,Santa Maria Ticoman,19.51811805261,-99.128847345477
2024-01-08,2024-10-19T11:16:52.000-06:00,BACHEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:18:23.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T12:20:54.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo San Lorenzo Tezonco,19.3175426,-99.049374
2024-01-08,2024-10-19T12:20:57.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,AUTORIDAD RESPONSABLE,BENITO JUAREZ,Atenor Salas,19.403600068809,-99.149323914416
2024-01-08,2024-10-19T12:22:05.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.3247174,-99.046779
2024-01-08,2024-10-19T12:23:25.000-06:00,VERIFICACIÓN ADMINISTRATIVA,FEMENINO,,AUTORIDAD RESPONSABLE,CUAUHTEMOC,Santa Maria Insurgentes,19.463195833649,-99.145466704074
2024-01-08,2024-10-19T11:23:33.000-06:00,ALUMBRADO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:26:55.000-06:00,BACHEO,FEMENINO,,AUTORIDAD RESPONSABLE,BENITO JUAREZ,Nativitas,19.384924767613,-99.136126081198
2024-01-08,2024-10-19T11:28:55.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T12:29:39.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Apatlaco,19.3802252,-99.1151828
2024-01-08,2024-10-19T11:29:42.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T12:30:52.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Apatlaco,19.3799482,-99.1153838
2024-01-08,2024-10-19T11:31:31.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:32:04.000-06:00,"RETIRO CASCAJO, ESCOMBRO, AZOLVE, RAMAS",FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:33:22.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:34:23.000-06:00,DESAZOLVE,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:35:27.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T12:40:19.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Mixcoatl,19.3249932,-99.048376
2024-01-08,2024-10-19T11:41:20.000-06:00,VERIFICACIÓN ADMINISTRATIVA,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T12:42:19.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Sector Popular,19.3669757,-99.117674
2024-01-08,2024-10-19T11:42:33.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T12:43:43.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Constitucion De 1917,19.3443764,-99.058145
2024-01-08,2024-10-19T11:43:29.000-06:00,SOLICITUD/SEGURO DE DESEMPLEO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:44:38.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,19.40417,
2024-01-08,2024-10-19T11:44:09.000-06:00,OTRO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:44:48.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,NA,NA,,
2024-01-08,2024-10-19T11:45:43.000-06:00,MANTENIMIENTO VÍA PÚBLICA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:47:27.000-06:00,VEHÍCULO ABANDONADO / CHATARRIZACIÓN,FEMENINO,,CERRADO,TLALPAN,Pueblo San Pedro Martir,19.267961705147,-99.165387686366
2024-01-08,2024-10-19T11:47:08.000-06:00,QUEJA DE TRANSPORTE PUBLICO,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:48:21.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Constitucion De 1917,19.3521409,-99.056419
2024-01-08,2024-10-19T12:49:17.000-06:00,OTRO,FEMENINO,,CERRADO,IZTAPALAPA,Pueblo Santa Maria Aztahuacan,19.3490599,-99.0226129
2024-01-08,2024-10-19T11:48:41.000-06:00,FALTA DE AGUA,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T11:48:41.000-06:00,PODA / RETIRO ARBOL,FEMENINO,,CERRADO,NA,NA,,
2024-01-08,2024-10-19T12:49:52.000-06:00,OTRO,FEMENINO,,AUTORIDAD RESPONSABLE,IZTAPALAPA,Tenorios,19.3334107,-99.0195
